image_name,entity_name,expected_value,extracted_value
713aV0yTCAL.jpg,item_weight,60.0 gram,No match found
61BUy5f7beL.jpg,item_weight,20 kilogram,20kg
71TW+E9oiLL.jpg,item_weight,1.9 kilogram,1.90 kg
61tVkqZzZtL.jpg,item_weight,100 gram,No match found
61Ym8HnKWBL.jpg,item_weight,100 gram,No match found
61kdXQI7SdL.jpg,item_weight,100 gram,No match found
61MlADpwDfL.jpg,item_weight,100 gram,No match found
61tBF9EisyL.jpg,item_weight,3.2 kilogram,No match found
71DRsAGjE9L.jpg,item_weight,1.72 pound,No match found
712Gy7rkIdL.jpg,item_weight,9.1 gram,9.1 g
81rB+gb7UZL.jpg,item_weight,500.0 gram,500 g
81jj-vF5p+L.jpg,item_weight,500.0 gram,500g
617BQ7os0zL.jpg,item_weight,2.1 kilogram,No match found
81Bvny-Io+L.jpg,item_weight,115.0 gram,No match found
71WsT7ZTcoL.jpg,item_volume,50.0 millilitre,No match found
7146pzdSl-L.jpg,item_volume,50.0 millilitre,No match found
71l3XKJTfTL.jpg,item_volume,50.0 millilitre,No match found
71vu4ao7W8L.jpg,item_volume,50.0 millilitre,No match found
71yEFSK7idL.jpg,item_volume,50.0 millilitre,No match found
61AniafoUNL.jpg,item_volume,50.0 millilitre,No match found
619Gugue9oS.jpg,maximum_weight_recommendation,26.0 ton,No match found
41NJVeEAKqL.jpg,wattage,10.0 watt,No match found
71y9Tt9YnpL.jpg,wattage,10.0 watt,No match found
71zrwf3C-vL.jpg,wattage,10.0 watt,No match found
81+0uWW2YSL.jpg,wattage,10.0 watt,No match found
51In7U3sK+L.jpg,item_weight,50.0 milligram,50 M
619TbdH8SqL.jpg,item_weight,50.0 milligram,No match found
71mH+pHNFYL.jpg,item_volume,100.0 gallon,No match found
81-YLgZ1DYL.jpg,item_weight,25.0 gram,No match found
81P5Kg3V+oL.jpg,item_weight,10.0 gram,No match found
81-4NXS8EDL.jpg,item_weight,25.0 gram,No match found
61e6rWe2PEL.jpg,item_weight,31.0 gram,No match found
51SlrY7ISzL.jpg,item_weight,6.9 gram,6.9g
71Pa2HQbcgL.jpg,voltage,48.0 volt,No match found
81bITc7TE0L.jpg,voltage,48.0 volt,No match found
81bITc7TE0L.jpg,wattage,750.0 watt,No match found
61L9mBkXlLS.jpg,item_weight,91200.0 gram,No match found
61UhAMaVLJL.jpg,item_volume,2.0 millilitre,No match found
71+SBz4va1L.jpg,item_volume,2.0 millilitre,No match found
71z0GsTP1OL.jpg,item_volume,1.69 fluid ounce,No match found
71Js+juCbCL.jpg,item_volume,1.69 fluid ounce,No match found
71DTHyFbuIL.jpg,item_weight,8.8 pound,8.8l
51QJLriRIdL.jpg,item_weight,2000.0 gram,No match found
81chB+X-kjL.jpg,item_weight,4.78 pound,4.78l
815Ws+Mt-qL.jpg,item_weight,9.0 ounce,No match found
71AMinte94L.jpg,item_weight,10.0 ounce,No match found
61WjaA+vdgL.jpg,item_weight,2.0 gram,No match found
71JeoHuadrL.jpg,item_weight,100.0 gram,No match found
81QInGYE5qL.jpg,item_weight,40.0 kilogram,No match found
71IFkS585yL.jpg,item_weight,28.0 ounce,No match found
51sy+iqxn9L.jpg,voltage,"[85.0, 265.0] volt",No match found
71YBYYA6qkL.jpg,item_weight,4.99 ounce,No match found
51IYNh9x+uL.jpg,item_weight,10.0 gram,No match found
61AyXeb65fL.jpg,item_weight,400.0 gram,No match found
61nd1+lAgrL.jpg,item_weight,10.0 kilogram,No match found
61etA3xLJxL.jpg,voltage,0.7222222222222222 volt,No match found
81ARYRIdLXL.jpg,item_weight,22.0 gram,No match found
51IWPRven8S.jpg,item_weight,100.0 gram,No match found
51kBzwH58cS.jpg,item_weight,100.0 gram,No match found
716ypiLKEwL.jpg,item_weight,776.58 gram,No match found
616ZtSw0J3L.jpg,item_weight,1230.0 gram,No match found
61NAYMNdb3L.jpg,item_weight,5.0 ton,No match found
71C1ZrGmZ1S.jpg,voltage,20.0 volt,No match found
51AaOKWND2L.jpg,item_weight,6.0 ton,No match found
811aCltdV7L.jpg,item_weight,3200.0 gram,No match found
71Y-M5vvwnL.jpg,item_weight,3200.0 gram,3200 Gram
71MbFO7eiiL.jpg,item_weight,2.2223333344444455e+20 gram,No match found
41j4SEPR77L.jpg,item_weight,890.0 gram,No match found
71nOGmMwyeL.jpg,item_weight,16.2 gram,16.2g
51gJCE5t7jL.jpg,item_weight,908.0 gram,No match found
61pSklSecpL.jpg,item_weight,2.0 pound,No match found
6155gfEynsL.jpg,item_weight,0.1 gram,No match found
710gR9uaETL.jpg,item_weight,2.0 pound,No match found
719Rm8oJ4UL.jpg,item_weight,12.0 ton,No match found
41kEE28CpTL.jpg,item_weight,130.0 gram,No match found
71rdOy8oVnL.jpg,item_weight,5.0 kilogram,No match found
61WbA7AbfML.jpg,item_weight,100 gram,No match found
716sMOgdG5L.jpg,item_weight,15 millilitre,No match found
61g5jh6GTUL.jpg,item_weight,6.0 kilogram,No match found
51s1J3rUFfL.jpg,item_weight,14.0 gram,No match found
71pAmvVQPVL.jpg,item_weight,2.4 gram,No match found
61w1xF7ODdL.jpg,voltage,3.7 volt,No match found
61w1xF7ODdL.jpg,wattage,"[1.0, 2.0] watt",No match found
716XovdGQsS.jpg,item_weight,0.0 gram,No match found
71hirDMYDDL.jpg,wattage,1910.269 watt,No match found
61ipNi9r6BL.jpg,item_weight,0.55 kilogram,0.55kg
61dGIorsUgL.jpg,item_weight,0.55 kilogram,No match found
51NobOLlTML.jpg,item_weight,5.0 kilogram,No match found
51o6rsIo9eL.jpg,wattage,7.5 watt,No match found
61iWpJCJ2rL.jpg,item_weight,50.0 kilogram,No match found
51sNXh8pyLL.jpg,item_weight,12.4 gram,12.4g
41uQ2PYOUXL.jpg,item_weight,90 gram,No match found
41NOSe7Fk0L.jpg,item_weight,90 gram,No match found
61yL6Soti5L.jpg,maximum_weight_recommendation,45 kilogram,45kg
71Umlzg+r0L.jpg,item_weight,0.86 kilogram,0.86 KG
61vHMEf44oL.jpg,item_weight,15.0 kilogram,No match found
61SwpmplcUL.jpg,item_weight,50 gram,50.0 Gram
31wd1yT5p2S.jpg,item_weight,134 milligram,134 M
41Pn-+BZnPS.jpg,item_weight,134 milligram,134 M
51KwNKzvLdL.jpg,item_weight,134 milligram,134 M
31SY13wqlQL.jpg,item_weight,1.54 milligram,No match found
61RskHhF+tL.jpg,maximum_weight_recommendation,150 kilogram,150kg
71wcQj0Je9L.jpg,item_weight,455 gram,No match found
71zuYw0Y05L.jpg,item_weight,455 gram,No match found
91sAQQxkvgL.jpg,item_weight,5037823 gram,No match found
91AHnn3iAHL.jpg,item_weight,150 gram,No match found
71EHcFDPAvL.jpg,maximum_weight_recommendation,15 kilogram,15KG
71-R3GQDmFL.jpg,maximum_weight_recommendation,330 pound,No match found
61VjtfzmmtL.jpg,item_weight,5.0 gram,No match found
61PIXf8JTOL.jpg,item_weight,24.0 pound,No match found
81p+5vNHPUL.jpg,item_weight,10.1 ounce,No match found
81kXCdMTzEL.jpg,item_weight,288.0 gram,No match found
81dEnzM96OL.jpg,item_weight,288.0 gram,No match found
713dZidOeOL.jpg,item_weight,8.0 ounce,No match found
71vm5+Csf7L.jpg,item_weight,288.0 gram,No match found
71+CbDxsEmL.jpg,item_weight,10.0 gram,No match found
917LQdSu7IL.jpg,item_weight,50.0 pound,No match found
71xMVFBw3uL.jpg,item_weight,4.5 kilogram,No match found
61d1pOTbJdL.jpg,item_weight,55 gram,No match found
71ClTU-qxeL.jpg,item_weight,2.14 ounce,No match found
71Jh8zvLwrL.jpg,item_weight,60 gram,No match found
71gCp3tvpVL.jpg,item_weight,0.3333333333333333 ounce,No match found
71eLz0beioL.jpg,maximum_weight_recommendation,300 kilogram,No match found
81ifpcGCE3L.jpg,item_weight,10 kilogram,No match found
61PjmhugCjL.jpg,item_weight,10 kilogram,No match found
71pkRodxZcL.jpg,item_weight,5 kilogram to 10 kilogram,No match found
71nBqc06+RL.jpg,maximum_weight_recommendation,350 pound,No match found
61g7bruJVXS.jpg,item_weight,23 gram,No match found
51vDLJoqMWL.jpg,item_weight,20 gram,No match found
61nKU7lM3FL.jpg,item_weight,"[20.0, 50.0] pound",No match found
81YUrjLsTBL.jpg,item_weight,60.0 kilogram,No match found
816+aHntUDL.jpg,item_volume,200.0 millilitre,No match found
71hCyPCNifL.jpg,item_weight,30.0 gram,No match found
91yBEPg9McL.jpg,item_weight,80.0 gram,No match found
81wZ3djZr2L.jpg,item_weight,310.0 gram,310g
81Brq772OZL.jpg,item_weight,30.0 gram,No match found
81NjwclCjdL.jpg,item_weight,1.8 kilogram,1.80 Kg
71Clzg7QEvS.jpg,item_weight,0.17 pound,No match found
81SH40UZ+FL.jpg,item_weight,28.0 gram,No match found
71bxShk8DNL.jpg,item_weight,1.75 pound,No match found
5102DT+7-3L.jpg,item_weight,11.5 gram,11.5g
61msoCUFbdL.jpg,item_weight,11.52 gram,11.52g
81-8eLbIKgL.jpg,wattage,33.0 watt,No match found
71Y-MJcL7xL.jpg,wattage,1080.0 watt,No match found
71+JcrSYmPL.jpg,wattage,1080.0 watt,No match found
81u9NFxuyIL.jpg,item_weight,4.0 ton,No match found
61M4eGs+GCL.jpg,item_weight,1.0 ton,No match found
61E+3rVsrUL.jpg,item_weight,320.0 gram,No match found
61qDsVycgjL.jpg,item_weight,1.43 pound,1.43L
81rOqV2HhsL.jpg,item_weight,0.8 kilogram,0.8KG
818GuvfQEPL.jpg,item_weight,400.0 gram,No match found
41a+zx9TUJL.jpg,item_weight,3.0 gram,No match found
51afwZcAcIL.jpg,item_weight,105.0 gram,No match found
51na9ql85HL.jpg,item_weight,7.35 ounce,7.35 Ounce
71QHkPcNSLL.jpg,item_weight,220.0 gram,220G
61V4VBuYf8L.jpg,item_weight,3.142 gram,03.12 gram
71LzjKcQxxL.jpg,voltage,94.0 volt,No match found
61VSV41acTL.jpg,item_weight,100.0 kilogram,No match found
61R6R3e+c5L.jpg,item_weight,1.5 kilogram,1.5 kg
51Gl473ThQL.jpg,item_weight,6.0 gram,No match found
71T5kG6q7zL.jpg,item_weight,110.0 kilogram,No match found
61cgSkpMUBL.jpg,item_weight,29.0 gram,No match found
51xyd9ghQKL.jpg,item_weight,2.0 gram,No match found
61vyje7wFRL.jpg,item_weight,0.66 pound,0.66L
71Dd47cHsxL.jpg,wattage,50.0 watt,No match found
61V9w8+BpIL.jpg,item_weight,36.0 gram,No match found
719603AFzhL.jpg,item_weight,0.8 ton,No match found
71qtRdlQqsL.jpg,item_weight,400.0 gram,No match found
51ODi9-QapL.jpg,wattage,55.0 watt,No match found
71jcWw9wdCL.jpg,item_weight,5.5 gram,No match found
71edu5cngML.jpg,item_weight,24.6 gram,24.6g
71yNlcwQnuL.jpg,item_weight,1.8 ounce,No match found
71xANFJjeHL.jpg,item_weight,1.8 ounce,No match found
71f2qjV2GfL.jpg,item_weight,2.5 gram,No match found
61fpZBR7XlL.jpg,item_weight,14.7 gram,14.7g
81uJ4g6SjtL.jpg,item_weight,300 gram,No match found
81uKHGIjUHL.jpg,item_weight,300 gram,No match found
31rCd+ccXHL.jpg,item_weight,300 gram,No match found
81Xp1LviCCL.jpg,item_weight,1.5 ounce,1.5 ounce
71Y0r-R9obL.jpg,item_weight,100 gram,No match found
71+1feQ9OuL.jpg,item_weight,100 gram,100 g
61qf984dXuL.jpg,item_weight,100 gram,No match found
61OIDIEgWAS.jpg,item_weight,90 gram,No match found
41LZv1WrfgL.jpg,item_weight,190 gram,No match found
71yMJLfVyGL.jpg,item_weight,1200 milligram,No match found
61rN2FsbrgL.jpg,maximum_weight_recommendation,120 kilogram,No match found
61TQv+8PuFL.jpg,item_weight,180 gram,No match found
61O2eMiggoL.jpg,maximum_weight_recommendation,10 pound,No match found
61LfIueSzjL.jpg,item_weight,50.0 kilogram,No match found
71-IU60x4vL.jpg,item_weight,5.0 milligram,No match found
81TmbdCBCiL.jpg,item_weight,150.0 milligram,No match found
6166wmxbehL.jpg,item_weight,1200.0 milligram,No match found
81tkLdlEQPL.jpg,item_weight,1200.0 milligram,No match found
81xB-5LIyOL.jpg,item_weight,1200.0 milligram,No match found
61KJCRXHP0L.jpg,item_weight,1200.0 milligram,No match found
711JfYTllSL.jpg,item_weight,1200.0 milligram,No match found
619HJfF-twL.jpg,item_weight,5000.0 ton,No match found
61wj40BBexL.jpg,item_weight,7.0 gram,No match found
91TLeA32hSL.jpg,item_weight,220.0 gram,No match found
911-Iki53ML.jpg,item_weight,220.0 gram,No match found
91hw7jVyOPL.jpg,item_weight,220.0 gram,No match found
61l2A8DOEYL.jpg,item_weight,77.0 pound,No match found
81t3ekvL63L.jpg,item_weight,272.0 kilogram,No match found
61-e0Gs+PXS.jpg,item_weight,8.5 gram,8.5g
71EsZF5cLcL.jpg,item_weight,12.0 ounce,No match found
71DeEJpldxL.jpg,item_weight,1.2 kilogram,No match found
71oRjMk7YTL.jpg,item_weight,265.0 pound,No match found
812lHgtjNlL.jpg,item_volume,250.0 millilitre,No match found
61PoPEF8IfL.jpg,item_weight,230.0 gram,No match found
81ad+rQ9pmL.jpg,item_weight,3.5 ounce,No match found
71D74v7AkCL.jpg,item_weight,80 gram,No match found
61bjHE7gZeL.jpg,item_weight,80 gram,No match found
51EFpuTpqAL.jpg,item_weight,80 gram,No match found
718WGo54sAL.jpg,item_weight,80 gram,No match found
71rSe3fa7NL.jpg,item_weight,100 kilogram,100kg
81O6vjFTf+L.jpg,item_weight,6 gram,No match found
610XtvvYA0L.jpg,item_weight,40.0 gram,No match found
61kEhxJTT7L.jpg,item_weight,2.2 gram,No match found
61H8NdBhdSS.jpg,item_weight,1.0 gram,No match found
618F0burMzL.jpg,item_weight,1.4 ounce,No match found
61jJ4XwzEYL.jpg,item_weight,2.0 pound,No match found
61L9O+gWaqL.jpg,item_weight,4.9 kilogram,4.9KG
615BPuMrooL.jpg,item_weight,7.3 gram,7.3g
71-6PZjwE5L.jpg,voltage,"[110.0, 120.0] volt",No match found
81ody4lxMkL.jpg,item_weight,3.5 kilogram,5 Kg
71KkxA1Z2vL.jpg,item_weight,22.0 pound,No match found
811VMjLYuQL.jpg,item_weight,85.0 gram,No match found
71bt+S-SaHL.jpg,item_weight,85.0 gram,No match found
71IK6x5-S8L.jpg,voltage,20.0 volt,No match found
61s9rbfCXnL.jpg,item_weight,255.0 gram,No match found
71SRzplpawL.jpg,item_weight,100.0 milligram,100m
71YyC548YqL.jpg,item_weight,100.0 milligram,100 M
816wP7nXjEL.jpg,item_weight,3.0 ounce,No match found
81uLneSwWDL.jpg,item_weight,100.0 milligram,100M
61UF9NlOkiL.jpg,voltage,36.0 volt,No match found
61-6cwDybCL.jpg,voltage,36.0 volt,No match found
61-6cwDybCL.jpg,item_weight,23.2 kilogram,23.2kg
51Dv4GjwyrL.jpg,item_weight,80.0 microgram,No match found
71eRsrKFx+L.jpg,item_weight,1000.0 gram,No match found
71D7x0W7pJL.jpg,voltage,12.0 volt,No match found
713BCtO-THL.jpg,voltage,12.0 volt,No match found
71ISU2WNAbL.jpg,voltage,12.0 volt,No match found
71K3OgJvx+L.jpg,voltage,12.0 volt,No match found
61gbNU1YarL.jpg,item_weight,925.0 gram,No match found
61HMu9VpxmL.jpg,item_weight,105.0 gram,No match found
71sHe5Le24L.jpg,item_weight,70.0 kilogram,No match found
51HPucJBbWL.jpg,item_volume,150.0 millilitre,No match found
71NVjhwU2RL.jpg,item_weight,25.4 gram,25.4g
511y8Tg-TXL.jpg,item_weight,4.1 gram,4.1g
8113fC1QTBL.jpg,item_weight,1.1 kilogram,1.1 kg
71Z7K6Scj7L.jpg,item_weight,6.0 pound,No match found
51QYXSkiGrL.jpg,item_weight,18.0 gram,No match found
91OdLxE-zBL.jpg,item_weight,1100.0 gram,No match found
61MXcGeULzL.jpg,item_weight,1000.0 milligram,No match found
61CA640fcwL.jpg,item_weight,1000.0 milligram,1000M
71oU7XjdM6L.jpg,item_weight,454.0 gram,No match found
61ZCf8EgARL.jpg,item_weight,1.0 gram,No match found
51vsjViwtMS.jpg,item_weight,374.0 gram,No match found
812eiX+l-KS.jpg,item_weight,374.0 gram,No match found
81kYHL-XOCS.jpg,item_weight,384.0 gram,No match found
61SSk6TCZkL.jpg,wattage,24.0 watt,No match found
51bDJ9E19wL.jpg,voltage,29.4 volt,No match found
31R8lceebUL.jpg,item_weight,154.0 pound,No match found
81lyRW0QHzL.jpg,item_weight,500.0 milligram,No match found
81VawxOQr1L.jpg,item_weight,500.0 milligram,500 m
618M03DWBqL.jpg,item_weight,10.2 kilogram,10.2kg
71Qrv5Yzf1L.jpg,wattage,1080.0 horsepower,No match found
51LHhpJ27eS.jpg,item_weight,"[16.0, 20.0] ounce",No match found
51eRY-XOEoL.jpg,item_weight,3.0 gram,No match found
71BLdsiHzkL.jpg,item_weight,900.0 milligram,No match found
61+CWhlK68L.jpg,item_weight,400.0 milligram,No match found
71AyK4SFwQL.jpg,item_weight,900.0 milligram,No match found
71ANcSvXxzL.jpg,item_weight,900.0 milligram,0 m
61b1wR6iNaL.jpg,wattage,60.0 watt,No match found
51nnSLFTwGL.jpg,voltage,0.0 volt,No match found
61ur5rWyPKL.jpg,voltage,0.0 volt,No match found
71waeeyDIrL.jpg,item_weight,2.11 pound,No match found
51JGQw2pXGL.jpg,item_weight,180.0 gram,No match found
71mwK4c7MVL.jpg,item_weight,150.0 gram,No match found
712fsJcOomL.jpg,item_weight,150.0 gram,No match found
61TGHF7SKjL.jpg,item_weight,0.53 ounce,No match found
81Vixhq18GL.jpg,item_weight,17.52 gram,No match found
71r+AfPbzKL.jpg,item_weight,150.0 gram,No match found
81J1epG36+L.jpg,item_weight,0.53 ounce,No match found
71rqsF6+oHL.jpg,voltage,1403.0 volt,No match found
71KHJ51FQ-L.jpg,item_weight,3.0 gram,No match found
81GVmijhUkL.jpg,item_weight,108.0 gram,No match found
81CUqF8tQ2L.jpg,item_weight,108.0 gram,No match found
61un3wH6iRL.jpg,item_weight,1 kilogram,No match found
61wTmBbESyL.jpg,item_weight,87 gram,No match found
